# Instruction legality / validation table @ VA 0x22FEE00..0x2339E00 (241664 B = 60416 u32)
# Flat sparse view: every NON-ZERO u32 with its index/VA and value-class.
# Layout is a packed record table (dominant stride 24 B = 6 u32) but record size varies by region;
# the reliable binary facts are the value-classes below. Records group as {key, handler/ptr}.
# value classes: text_handler_ptr=dedicated (opcode,modifier) validator/encoder fn in .text;
#   rodata_subtable_ptr=pointer into nested dispatch sub-table (0x1CE0000-0x2400000);
#   small_key=(format_id<<8)|minor_opcode (same key as per_sm_handler_dispatch);
#   special_validation_sentinel=0x08000000 (no dedicated handler; run generic validation path).
# value_class_totals={'zero': 41330, 'small_key (fmt<<8|minor)': 9721, 'text_handler_ptr': 8087, 'rodata_subtable_ptr': 918, 'special_validation_sentinel': 259, 'other': 101}
dword_index	va	value_hex	value_class	as_key_fmt	as_key_minor
1526	0x23005D8	0x118DA40	text_handler_ptr		
1530	0x23005E8	0xA0B	small_key (fmt<<8|minor)	0xA	0xB
1532	0x23005F0	0x118DA80	text_handler_ptr		
1536	0x2300600	0xA0C	small_key (fmt<<8|minor)	0xA	0xC
1538	0x2300608	0x118DAC0	text_handler_ptr		
1542	0x2300618	0xA0D	small_key (fmt<<8|minor)	0xA	0xD
1544	0x2300620	0x118DB00	text_handler_ptr		
1548	0x2300630	0xA0E	small_key (fmt<<8|minor)	0xA	0xE
1550	0x2300638	0x118DB10	text_handler_ptr		
1554	0x2300648	0xA0F	small_key (fmt<<8|minor)	0xA	0xF
1556	0x2300650	0x118DA60	text_handler_ptr		
1560	0x2300660	0xA10	small_key (fmt<<8|minor)	0xA	0x10
1562	0x2300668	0x118DA90	text_handler_ptr		
1566	0x2300678	0xA11	small_key (fmt<<8|minor)	0xA	0x11
1568	0x2300680	0x118DAD0	text_handler_ptr		
1572	0x2300690	0xA12	small_key (fmt<<8|minor)	0xA	0x12
1574	0x2300698	0x118DB80	text_handler_ptr		
1578	0x23006A8	0xA13	small_key (fmt<<8|minor)	0xA	0x13
1580	0x23006B0	0x118DBC0	text_handler_ptr		
1584	0x23006C0	0xA14	small_key (fmt<<8|minor)	0xA	0x14
1586	0x23006C8	0x118DBA0	text_handler_ptr		
1590	0x23006D8	0xA15	small_key (fmt<<8|minor)	0xA	0x15
1592	0x23006E0	0x118DBE0	text_handler_ptr		
1596	0x23006F0	0xA16	small_key (fmt<<8|minor)	0xA	0x16
1598	0x23006F8	0x118DA50	text_handler_ptr		
1602	0x2300708	0xA17	small_key (fmt<<8|minor)	0xA	0x17
1604	0x2300710	0x118DAA0	text_handler_ptr		
1608	0x2300720	0xA18	small_key (fmt<<8|minor)	0xA	0x18
1610	0x2300728	0x118DAE0	text_handler_ptr		
1614	0x2300738	0xA19	small_key (fmt<<8|minor)	0xA	0x19
1616	0x2300740	0x118DB20	text_handler_ptr		
1620	0x2300750	0xA1A	small_key (fmt<<8|minor)	0xA	0x1A
1622	0x2300758	0x118DB30	text_handler_ptr		
1626	0x2300768	0xA1B	small_key (fmt<<8|minor)	0xA	0x1B
1628	0x2300770	0x118DA70	text_handler_ptr		
1632	0x2300780	0xA1C	small_key (fmt<<8|minor)	0xA	0x1C
1634	0x2300788	0x118DB90	text_handler_ptr		
1638	0x2300798	0xA1D	small_key (fmt<<8|minor)	0xA	0x1D
1640	0x23007A0	0x118DBD0	text_handler_ptr		
1644	0x23007B0	0xA1E	small_key (fmt<<8|minor)	0xA	0x1E
1646	0x23007B8	0x118DBB0	text_handler_ptr		
1650	0x23007C8	0xA1F	small_key (fmt<<8|minor)	0xA	0x1F
1652	0x23007D0	0x118DAB0	text_handler_ptr		
1656	0x23007E0	0xA20	small_key (fmt<<8|minor)	0xA	0x20
1658	0x23007E8	0x118DAF0	text_handler_ptr		
1662	0x23007F8	0xA21	small_key (fmt<<8|minor)	0xA	0x21
1664	0x2300800	0x118DBF0	text_handler_ptr		
1672	0x2300820	0x214	small_key (fmt<<8|minor)	0x2	0x14
1674	0x2300828	0x118F460	text_handler_ptr		
1678	0x2300838	0x215	small_key (fmt<<8|minor)	0x2	0x15
1680	0x2300840	0x118F470	text_handler_ptr		
1684	0x2300850	0x216	small_key (fmt<<8|minor)	0x2	0x16
1686	0x2300858	0x118ACA0	text_handler_ptr		
1696	0x2300880	0x200	small_key (fmt<<8|minor)	0x2	0x0
1698	0x2300888	0x118E700	text_handler_ptr		
1702	0x2300898	0xA01	small_key (fmt<<8|minor)	0xA	0x1
1704	0x23008A0	0x118E760	text_handler_ptr		
1708	0x23008B0	0x302	small_key (fmt<<8|minor)	0x3	0x2
1710	0x23008B8	0x118E720	text_handler_ptr		
1714	0x23008C8	0x303	small_key (fmt<<8|minor)	0x3	0x3
1716	0x23008D0	0x118E780	text_handler_ptr		
1720	0x23008E0	0x204	small_key (fmt<<8|minor)	0x2	0x4
1722	0x23008E8	0x118E710	text_handler_ptr		
1726	0x23008F8	0xA05	small_key (fmt<<8|minor)	0xA	0x5
1728	0x2300900	0x118E770	text_handler_ptr		
1732	0x2300910	0x306	small_key (fmt<<8|minor)	0x3	0x6
1734	0x2300918	0x118E7E0	text_handler_ptr		
1738	0x2300928	0x307	small_key (fmt<<8|minor)	0x3	0x7
1740	0x2300930	0x118E820	text_handler_ptr		
1744	0x2300940	0x208	small_key (fmt<<8|minor)	0x2	0x8
1746	0x2300948	0x118E7C0	text_handler_ptr		
1750	0x2300958	0xA09	small_key (fmt<<8|minor)	0xA	0x9
1752	0x2300960	0x118E800	text_handler_ptr		
1756	0x2300970	0xA0A	small_key (fmt<<8|minor)	0xA	0xA
1758	0x2300978	0x118E6D0	text_handler_ptr		
1762	0x2300988	0xA0B	small_key (fmt<<8|minor)	0xA	0xB
1764	0x2300990	0x118E730	text_handler_ptr		
1768	0x23009A0	0x30C	small_key (fmt<<8|minor)	0x3	0xC
1770	0x23009A8	0x118E6F0	text_handler_ptr		
1774	0x23009B8	0x30D	small_key (fmt<<8|minor)	0x3	0xD
1776	0x23009C0	0x118E750	text_handler_ptr		
1780	0x23009D0	0xA0E	small_key (fmt<<8|minor)	0xA	0xE
1782	0x23009D8	0x118E6E0	text_handler_ptr		
1786	0x23009E8	0xA0F	small_key (fmt<<8|minor)	0xA	0xF
1788	0x23009F0	0x118E740	text_handler_ptr		
1792	0x2300A00	0x310	small_key (fmt<<8|minor)	0x3	0x10
1794	0x2300A08	0x118E7D0	text_handler_ptr		
1798	0x2300A18	0x311	small_key (fmt<<8|minor)	0x3	0x11
1800	0x2300A20	0x118E810	text_handler_ptr		
1804	0x2300A30	0xA12	small_key (fmt<<8|minor)	0xA	0x12
1806	0x2300A38	0x118E7B0	text_handler_ptr		
1810	0x2300A48	0xA13	small_key (fmt<<8|minor)	0xA	0x13
1812	0x2300A50	0x118E7F0	text_handler_ptr		
1816	0x2300A60	0x214	small_key (fmt<<8|minor)	0x2	0x14
1818	0x2300A68	0x118E790	text_handler_ptr		
1822	0x2300A78	0x215	small_key (fmt<<8|minor)	0x2	0x15
1824	0x2300A80	0x118E7A0	text_handler_ptr		
1828	0x2300A90	0x216	small_key (fmt<<8|minor)	0x2	0x16
1830	0x2300A98	0x118E830	text_handler_ptr		
1840	0x2300AC0	0x200	small_key (fmt<<8|minor)	0x2	0x0
1842	0x2300AC8	0x118BDD0	text_handler_ptr		
1846	0x2300AD8	0xA01	small_key (fmt<<8|minor)	0xA	0x1
1848	0x2300AE0	0x118BE30	text_handler_ptr		
1852	0x2300AF0	0x302	small_key (fmt<<8|minor)	0x3	0x2
1854	0x2300AF8	0x118BDF0	text_handler_ptr		
1858	0x2300B08	0x303	small_key (fmt<<8|minor)	0x3	0x3
1860	0x2300B10	0x118BE50	text_handler_ptr		
1864	0x2300B20	0x204	small_key (fmt<<8|minor)	0x2	0x4
1866	0x2300B28	0x118BDE0	text_handler_ptr		
1870	0x2300B38	0xA05	small_key (fmt<<8|minor)	0xA	0x5
1872	0x2300B40	0x118BE40	text_handler_ptr		
1876	0x2300B50	0x306	small_key (fmt<<8|minor)	0x3	0x6
1878	0x2300B58	0x118BEB0	text_handler_ptr		
1882	0x2300B68	0x307	small_key (fmt<<8|minor)	0x3	0x7
1884	0x2300B70	0x118BEF0	text_handler_ptr		
1888	0x2300B80	0x208	small_key (fmt<<8|minor)	0x2	0x8
1890	0x2300B88	0x118BE90	text_handler_ptr		
1894	0x2300B98	0xA09	small_key (fmt<<8|minor)	0xA	0x9
1896	0x2300BA0	0x118BED0	text_handler_ptr		
1900	0x2300BB0	0xA0A	small_key (fmt<<8|minor)	0xA	0xA
1902	0x2300BB8	0x118BDA0	text_handler_ptr		
1906	0x2300BC8	0xA0B	small_key (fmt<<8|minor)	0xA	0xB
1908	0x2300BD0	0x118BE00	text_handler_ptr		
1912	0x2300BE0	0x30C	small_key (fmt<<8|minor)	0x3	0xC
1914	0x2300BE8	0x118BDC0	text_handler_ptr		
1918	0x2300BF8	0x30D	small_key (fmt<<8|minor)	0x3	0xD
1920	0x2300C00	0x118BE20	text_handler_ptr		
1924	0x2300C10	0xA0E	small_key (fmt<<8|minor)	0xA	0xE
1926	0x2300C18	0x118BDB0	text_handler_ptr		
1930	0x2300C28	0xA0F	small_key (fmt<<8|minor)	0xA	0xF
1932	0x2300C30	0x118BE10	text_handler_ptr		
1936	0x2300C40	0x310	small_key (fmt<<8|minor)	0x3	0x10
1938	0x2300C48	0x118BEA0	text_handler_ptr		
1942	0x2300C58	0x311	small_key (fmt<<8|minor)	0x3	0x11
1944	0x2300C60	0x118BEE0	text_handler_ptr		
1948	0x2300C70	0xA12	small_key (fmt<<8|minor)	0xA	0x12
1950	0x2300C78	0x118BE80	text_handler_ptr		
1954	0x2300C88	0xA13	small_key (fmt<<8|minor)	0xA	0x13
1956	0x2300C90	0x118BEC0	text_handler_ptr		
1960	0x2300CA0	0x214	small_key (fmt<<8|minor)	0x2	0x14
1962	0x2300CA8	0x118BE60	text_handler_ptr		
1966	0x2300CB8	0x215	small_key (fmt<<8|minor)	0x2	0x15
1968	0x2300CC0	0x118BE70	text_handler_ptr		
1972	0x2300CD0	0x216	small_key (fmt<<8|minor)	0x2	0x16
1974	0x2300CD8	0x118BF00	text_handler_ptr		
1984	0x2300D00	0x900	small_key (fmt<<8|minor)	0x9	0x0
1986	0x2300D08	0x118D960	text_handler_ptr		
1990	0x2300D18	0x901	small_key (fmt<<8|minor)	0x9	0x1
1992	0x2300D20	0x118D970	text_handler_ptr		
2000	0x2300D40	0xA00	small_key (fmt<<8|minor)	0xA	0x0
2002	0x2300D48	0x118D7E0	text_handler_ptr		
2006	0x2300D58	0x301	small_key (fmt<<8|minor)	0x3	0x1
2008	0x2300D60	0x118D810	text_handler_ptr		
2012	0x2300D70	0x302	small_key (fmt<<8|minor)	0x3	0x2
2014	0x2300D78	0x118D800	text_handler_ptr		
2018	0x2300D88	0xA03	small_key (fmt<<8|minor)	0xA	0x3
2020	0x2300D90	0x118D7F0	text_handler_ptr		
2024	0x2300DA0	0x304	small_key (fmt<<8|minor)	0x3	0x4
2026	0x2300DA8	0x118D900	text_handler_ptr		
2030	0x2300DB8	0x305	small_key (fmt<<8|minor)	0x3	0x5
2032	0x2300DC0	0x118D910	text_handler_ptr		
2036	0x2300DD0	0xA06	small_key (fmt<<8|minor)	0xA	0x6
2038	0x2300DD8	0x118D8F0	text_handler_ptr		
2042	0x2300DE8	0xA07	small_key (fmt<<8|minor)	0xA	0x7
2044	0x2300DF0	0x118D850	text_handler_ptr		
2048	0x2300E00	0x308	small_key (fmt<<8|minor)	0x3	0x8
2050	0x2300E08	0x118D870	text_handler_ptr		
2054	0x2300E18	0xA09	small_key (fmt<<8|minor)	0xA	0x9
2056	0x2300E20	0x118D860	text_handler_ptr		
2060	0x2300E30	0x30A	small_key (fmt<<8|minor)	0x3	0xA
2062	0x2300E38	0x118D950	text_handler_ptr		
2066	0x2300E48	0xA0B	small_key (fmt<<8|minor)	0xA	0xB
2068	0x2300E50	0x118D940	text_handler_ptr		
2072	0x2300E60	0xA0C	small_key (fmt<<8|minor)	0xA	0xC
2074	0x2300E68	0x118D7A0	text_handler_ptr		
2078	0x2300E78	0x30D	small_key (fmt<<8|minor)	0x3	0xD
2080	0x2300E80	0x118D7D0	text_handler_ptr		
2084	0x2300E90	0x30E	small_key (fmt<<8|minor)	0x3	0xE
2086	0x2300E98	0x118D7C0	text_handler_ptr		
2090	0x2300EA8	0xA0F	small_key (fmt<<8|minor)	0xA	0xF
2092	0x2300EB0	0x118D7B0	text_handler_ptr		
2096	0x2300EC0	0x310	small_key (fmt<<8|minor)	0x3	0x10
2098	0x2300EC8	0x118D8D0	text_handler_ptr		
2102	0x2300ED8	0x311	small_key (fmt<<8|minor)	0x3	0x11
2104	0x2300EE0	0x118D8E0	text_handler_ptr		
2108	0x2300EF0	0xA12	small_key (fmt<<8|minor)	0xA	0x12
2110	0x2300EF8	0x118D8C0	text_handler_ptr		
2114	0x2300F08	0xA13	small_key (fmt<<8|minor)	0xA	0x13
2116	0x2300F10	0x118D820	text_handler_ptr		
2120	0x2300F20	0x314	small_key (fmt<<8|minor)	0x3	0x14
2122	0x2300F28	0x118D840	text_handler_ptr		
2126	0x2300F38	0xA15	small_key (fmt<<8|minor)	0xA	0x15
2128	0x2300F40	0x118D830	text_handler_ptr		
2132	0x2300F50	0x316	small_key (fmt<<8|minor)	0x3	0x16
2134	0x2300F58	0x118D930	text_handler_ptr		
2138	0x2300F68	0xA17	small_key (fmt<<8|minor)	0xA	0x17
2140	0x2300F70	0x118D920	text_handler_ptr		
2144	0x2300F80	0xA18	small_key (fmt<<8|minor)	0xA	0x18
2146	0x2300F88	0x118D770	text_handler_ptr		
2150	0x2300F98	0x319	small_key (fmt<<8|minor)	0x3	0x19
2152	0x2300FA0	0x118D790	text_handler_ptr		
2156	0x2300FB0	0xA1A	small_key (fmt<<8|minor)	0xA	0x1A
2158	0x2300FB8	0x118D780	text_handler_ptr		
2162	0x2300FC8	0x31B	small_key (fmt<<8|minor)	0x3	0x1B
2164	0x2300FD0	0x118D8B0	text_handler_ptr		
2168	0x2300FE0	0xA1C	small_key (fmt<<8|minor)	0xA	0x1C
2170	0x2300FE8	0x118D8A0	text_handler_ptr		
2174	0x2300FF8	0xA1D	small_key (fmt<<8|minor)	0xA	0x1D
2176	0x2301000	0x118D740	text_handler_ptr		
2180	0x2301010	0x31E	small_key (fmt<<8|minor)	0x3	0x1E
2182	0x2301018	0x118D760	text_handler_ptr		
2186	0x2301028	0xA1F	small_key (fmt<<8|minor)	0xA	0x1F
2188	0x2301030	0x118D750	text_handler_ptr		
2192	0x2301040	0x320	small_key (fmt<<8|minor)	0x3	0x20
2194	0x2301048	0x118D890	text_handler_ptr		
2198	0x2301058	0xA21	small_key (fmt<<8|minor)	0xA	0x21
2200	0x2301060	0x118D880	text_handler_ptr		
2204	0x2301070	0x500	small_key (fmt<<8|minor)	0x5	0x0
2206	0x2301078	0x118BAA0	text_handler_ptr		
2216	0x23010A0	0x501	small_key (fmt<<8|minor)	0x5	0x1
2218	0x23010A8	0x118C3C0	text_handler_ptr		
2222	0x23010B8	0x517	small_key (fmt<<8|minor)	0x5	0x17
2224	0x23010C0	0x118C3B0	text_handler_ptr		
2228	0x23010D0	0x31E	small_key (fmt<<8|minor)	0x3	0x1E
2230	0x23010D8	0x118C390	text_handler_ptr		
2234	0x23010E8	0x31F	small_key (fmt<<8|minor)	0x3	0x1F
2236	0x23010F0	0x118C3A0	text_handler_ptr		
2240	0x2301100	0x190C	small_key (fmt<<8|minor)	0x19	0xC
2242	0x2301108	0x118D6A0	text_handler_ptr		
2246	0x2301118	0x190D	small_key (fmt<<8|minor)	0x19	0xD
2248	0x2301120	0x118D6C0	text_handler_ptr		
2252	0x2301130	0x190E	small_key (fmt<<8|minor)	0x19	0xE
2254	0x2301138	0x118D6B0	text_handler_ptr		
2258	0x2301148	0x190F	small_key (fmt<<8|minor)	0x19	0xF
2260	0x2301150	0x1167150	text_handler_ptr		
2264	0x2301160	0x1910	small_key (fmt<<8|minor)	0x19	0x10
2266	0x2301168	0x10F98B0	text_handler_ptr		
2270	0x2301178	0x1911	small_key (fmt<<8|minor)	0x19	0x11
2272	0x2301180	0x1191C20	text_handler_ptr		
2276	0x2301190	0x1912	small_key (fmt<<8|minor)	0x19	0x12
2278	0x2301198	0x1191BF0	text_handler_ptr		
2282	0x23011A8	0x315	small_key (fmt<<8|minor)	0x3	0x15
2284	0x23011B0	0x118D6D0	text_handler_ptr		
2288	0x23011C0	0x316	small_key (fmt<<8|minor)	0x3	0x16
2290	0x23011C8	0x118D670	text_handler_ptr		
2294	0x23011D8	0x317	small_key (fmt<<8|minor)	0x3	0x17
2296	0x23011E0	0x118D690	text_handler_ptr		
2300	0x23011F0	0x318	small_key (fmt<<8|minor)	0x3	0x18
2302	0x23011F8	0x118D680	text_handler_ptr		
2306	0x2301208	0x31C	small_key (fmt<<8|minor)	0x3	0x1C
2308	0x2301210	0x118D6E0	text_handler_ptr		
2312	0x2301220	0x31D	small_key (fmt<<8|minor)	0x3	0x1D
2314	0x2301228	0x118D700	text_handler_ptr		
2318	0x2301238	0x324	small_key (fmt<<8|minor)	0x3	0x24
2320	0x2301240	0x118D6F0	text_handler_ptr		
2324	0x2301250	0x325	small_key (fmt<<8|minor)	0x3	0x25
2326	0x2301258	0x118D710	text_handler_ptr		
2330	0x2301268	0x192A	small_key (fmt<<8|minor)	0x19	0x2A
2332	0x2301270	0x118AC70	text_handler_ptr		
2336	0x2301280	0x192B	small_key (fmt<<8|minor)	0x19	0x2B
2338	0x2301288	0x1191BC0	text_handler_ptr		
2342	0x2301298	0x192C	small_key (fmt<<8|minor)	0x19	0x2C
2344	0x23012A0	0x1191B50	text_handler_ptr		
2348	0x23012B0	0x192D	small_key (fmt<<8|minor)	0x19	0x2D
2350	0x23012B8	0x1191B90	text_handler_ptr		
2360	0x23012E0	0xB00	small_key (fmt<<8|minor)	0xB	0x0
2362	0x23012E8	0x118E6C0	text_handler_ptr		
2366	0x23012F8	0xB02	small_key (fmt<<8|minor)	0xB	0x2
2368	0x2301300	0x118E6B0	text_handler_ptr		
2376	0x2301320	0xA00	small_key (fmt<<8|minor)	0xA	0x0
2378	0x2301328	0x118DD60	text_handler_ptr		
2382	0x2301338	0xA01	small_key (fmt<<8|minor)	0xA	0x1
2384	0x2301340	0x118DD90	text_handler_ptr		
2388	0x2301350	0x302	small_key (fmt<<8|minor)	0x3	0x2
2390	0x2301358	0x118DD70	text_handler_ptr		
2394	0x2301368	0xA03	small_key (fmt<<8|minor)	0xA	0x3
2396	0x2301370	0x118DD80	text_handler_ptr		
2400	0x2301380	0xA04	small_key (fmt<<8|minor)	0xA	0x4
2402	0x2301388	0x118DD20	text_handler_ptr		
2406	0x2301398	0xA05	small_key (fmt<<8|minor)	0xA	0x5
2408	0x23013A0	0x118DD50	text_handler_ptr		
2412	0x23013B0	0x306	small_key (fmt<<8|minor)	0x3	0x6
2414	0x23013B8	0x118DD30	text_handler_ptr		
2418	0x23013C8	0xA07	small_key (fmt<<8|minor)	0xA	0x7
2420	0x23013D0	0x118DD40	text_handler_ptr		
2424	0x23013E0	0xA08	small_key (fmt<<8|minor)	0xA	0x8
2426	0x23013E8	0x118DC50	text_handler_ptr		
2430	0x23013F8	0x309	small_key (fmt<<8|minor)	0x3	0x9
2432	0x2301400	0x118DC80	text_handler_ptr		
2436	0x2301410	0xA0A	small_key (fmt<<8|minor)	0xA	0xA
2438	0x2301418	0x118DC90	text_handler_ptr		
2442	0x2301428	0x30B	small_key (fmt<<8|minor)	0x3	0xB
2444	0x2301430	0x118DC60	text_handler_ptr		
2448	0x2301440	0xA0C	small_key (fmt<<8|minor)	0xA	0xC
2450	0x2301448	0x118DC70	text_handler_ptr		
2454	0x2301458	0x30D	small_key (fmt<<8|minor)	0x3	0xD
2456	0x2301460	0x118DDE0	text_handler_ptr		
2460	0x2301470	0x30E	small_key (fmt<<8|minor)	0x3	0xE
2462	0x2301478	0x118DDF0	text_handler_ptr		
2466	0x2301488	0xA0F	small_key (fmt<<8|minor)	0xA	0xF
2468	0x2301490	0x118DDD0	text_handler_ptr		
2472	0x23014A0	0x210	small_key (fmt<<8|minor)	0x2	0x10
2474	0x23014A8	0x118DC00	text_handler_ptr		
2478	0x23014B8	0x311	small_key (fmt<<8|minor)	0x3	0x11
2480	0x23014C0	0x118DC30	text_handler_ptr		
2484	0x23014D0	0x212	small_key (fmt<<8|minor)	0x2	0x12
2486	0x23014D8	0x118DC40	text_handler_ptr		
2490	0x23014E8	0x313	small_key (fmt<<8|minor)	0x3	0x13
2492	0x23014F0	0x118DC10	text_handler_ptr		
2496	0x2301500	0x214	small_key (fmt<<8|minor)	0x2	0x14
2498	0x2301508	0x118DC20	text_handler_ptr		
2502	0x2301518	0x315	small_key (fmt<<8|minor)	0x3	0x15
2504	0x2301520	0x118DDB0	text_handler_ptr		
2508	0x2301530	0x316	small_key (fmt<<8|minor)	0x3	0x16
2510	0x2301538	0x118DDC0	text_handler_ptr		
2514	0x2301548	0x217	small_key (fmt<<8|minor)	0x2	0x17
2516	0x2301550	0x118DDA0	text_handler_ptr		
2520	0x2301560	0xA18	small_key (fmt<<8|minor)	0xA	0x18
2522	0x2301568	0x118DCE0	text_handler_ptr		
2526	0x2301578	0xA19	small_key (fmt<<8|minor)	0xA	0x19
2528	0x2301580	0x118DD10	text_handler_ptr		
2532	0x2301590	0x31A	small_key (fmt<<8|minor)	0x3	0x1A
2534	0x2301598	0x118DCF0	text_handler_ptr		
2538	0x23015A8	0xA1B	small_key (fmt<<8|minor)	0xA	0x1B
2540	0x23015B0	0x118DD00	text_handler_ptr		
2544	0x23015C0	0x31C	small_key (fmt<<8|minor)	0x3	0x1C
2546	0x23015C8	0x118DE30	text_handler_ptr		
2550	0x23015D8	0xA1D	small_key (fmt<<8|minor)	0xA	0x1D
2552	0x23015E0	0x118DE20	text_handler_ptr		
2556	0x23015F0	0xA1E	small_key (fmt<<8|minor)	0xA	0x1E
2558	0x23015F8	0x118DCA0	text_handler_ptr		
2562	0x2301608	0xA1F	small_key (fmt<<8|minor)	0xA	0x1F
2564	0x2301610	0x118DCD0	text_handler_ptr		
2568	0x2301620	0x320	small_key (fmt<<8|minor)	0x3	0x20
2570	0x2301628	0x118DCB0	text_handler_ptr		
2574	0x2301638	0xA21	small_key (fmt<<8|minor)	0xA	0x21
2576	0x2301640	0x118DCC0	text_handler_ptr		
2580	0x2301650	0x322	small_key (fmt<<8|minor)	0x3	0x22
2582	0x2301658	0x118DE10	text_handler_ptr		
2586	0x2301668	0xA23	small_key (fmt<<8|minor)	0xA	0x23
2588	0x2301670	0x118DE00	text_handler_ptr		
2592	0x2301680	0x324	small_key (fmt<<8|minor)	0x3	0x24
2594	0x2301688	0x118DE70	text_handler_ptr		
2598	0x2301698	0xA25	small_key (fmt<<8|minor)	0xA	0x25
2600	0x23016A0	0x118DE60	text_handler_ptr		
2604	0x23016B0	0x326	small_key (fmt<<8|minor)	0x3	0x26
2606	0x23016B8	0x118DE50	text_handler_ptr		
2610	0x23016C8	0xA27	small_key (fmt<<8|minor)	0xA	0x27
2612	0x23016D0	0x118DE40	text_handler_ptr		
2616	0x23016E0	0x200	small_key (fmt<<8|minor)	0x2	0x0
2618	0x23016E8	0x118D2F0	text_handler_ptr		
2622	0x23016F8	0x201	small_key (fmt<<8|minor)	0x2	0x1
2624	0x2301700	0x118D310	text_handler_ptr		
2628	0x2301710	0x202	small_key (fmt<<8|minor)	0x2	0x2
2630	0x2301718	0x118D2E0	text_handler_ptr		
2634	0x2301728	0x203	small_key (fmt<<8|minor)	0x2	0x3
2636	0x2301730	0x118D300	text_handler_ptr		
2640	0x2301740	0x200	small_key (fmt<<8|minor)	0x2	0x0
2642	0x2301748	0x118D320	text_handler_ptr		
2646	0x2301758	0x201	small_key (fmt<<8|minor)	0x2	0x1
2648	0x2301760	0x118D330	text_handler_ptr		
2656	0x2301780	0xA01	small_key (fmt<<8|minor)	0xA	0x1
2658	0x2301788	0x118BD90	text_handler_ptr		
2662	0x2301798	0xA03	small_key (fmt<<8|minor)	0xA	0x3
2664	0x23017A0	0x118BD80	text_handler_ptr		
2668	0x23017B0	0xA04	small_key (fmt<<8|minor)	0xA	0x4
2670	0x23017B8	0x118BD10	text_handler_ptr		
2674	0x23017C8	0x305	small_key (fmt<<8|minor)	0x3	0x5
2676	0x23017D0	0x118BD30	text_handler_ptr		
2680	0x23017E0	0xA06	small_key (fmt<<8|minor)	0xA	0x6
2682	0x23017E8	0x118BD20	text_handler_ptr		
2686	0x23017F8	0x307	small_key (fmt<<8|minor)	0x3	0x7
2688	0x2301800	0x118BD70	text_handler_ptr		
2692	0x2301810	0xA08	small_key (fmt<<8|minor)	0xA	0x8
2694	0x2301818	0x118BD60	text_handler_ptr		
2698	0x2301828	0xA09	small_key (fmt<<8|minor)	0xA	0x9
2700	0x2301830	0x118BCE0	text_handler_ptr		
2704	0x2301840	0x30A	small_key (fmt<<8|minor)	0x3	0xA
2706	0x2301848	0x118BD00	text_handler_ptr		
2710	0x2301858	0xA0B	small_key (fmt<<8|minor)	0xA	0xB
2712	0x2301860	0x118BCF0	text_handler_ptr		
2716	0x2301870	0x30C	small_key (fmt<<8|minor)	0x3	0xC
2718	0x2301878	0x118BD50	text_handler_ptr		
2722	0x2301888	0xA0D	small_key (fmt<<8|minor)	0xA	0xD
2724	0x2301890	0x118BD40	text_handler_ptr		
2728	0x23018A0	0x500	small_key (fmt<<8|minor)	0x5	0x0
2730	0x23018A8	0x10EAEF0	text_handler_ptr		
2734	0x23018B8	0x601	small_key (fmt<<8|minor)	0x6	0x1
2736	0x23018C0	0x118BAB0	text_handler_ptr		
2740	0x23018D0	0x502	small_key (fmt<<8|minor)	0x5	0x2
2742	0x23018D8	0x118BAC0	text_handler_ptr		
2746	0x23018E8	0x603	small_key (fmt<<8|minor)	0x6	0x3
2748	0x23018F0	0x118BAD0	text_handler_ptr		
2752	0x2301900	0x504	small_key (fmt<<8|minor)	0x5	0x4
2754	0x2301908	0x118BAE0	text_handler_ptr		
2760	0x2301920	0x51C	small_key (fmt<<8|minor)	0x5	0x1C
2762	0x2301928	0x118E070	text_handler_ptr		
2766	0x2301938	0x31F	small_key (fmt<<8|minor)	0x3	0x1F
2768	0x2301940	0x118E080	text_handler_ptr		
2776	0x2301960	0x1900	small_key (fmt<<8|minor)	0x19	0x0
2778	0x2301968	0x118EAF0	text_handler_ptr		
2782	0x2301978	0x1301	small_key (fmt<<8|minor)	0x13	0x1
2784	0x2301980	0x118EAE0	text_handler_ptr		
2788	0x2301990	0x1302	small_key (fmt<<8|minor)	0x13	0x2
2790	0x2301998	0x118EB00	text_handler_ptr		
2794	0x23019A8	0x303	small_key (fmt<<8|minor)	0x3	0x3
2796	0x23019B0	0x118EB20	text_handler_ptr		
2800	0x23019C0	0x504	small_key (fmt<<8|minor)	0x5	0x4
2802	0x23019C8	0x118EB10	text_handler_ptr		
2806	0x23019D8	0x505	small_key (fmt<<8|minor)	0x5	0x5
2808	0x23019E0	0x118EB30	text_handler_ptr		
2812	0x23019F0	0x2306	small_key (fmt<<8|minor)	0x23	0x6
2814	0x23019F8	0x118EB50	text_handler_ptr		
2818	0x2301A08	0x1307	small_key (fmt<<8|minor)	0x13	0x7
2820	0x2301A10	0x118EB40	text_handler_ptr		
2824	0x2301A20	0x1308	small_key (fmt<<8|minor)	0x13	0x8
2826	0x2301A28	0x118EB60	text_handler_ptr		
2830	0x2301A38	0x1909	small_key (fmt<<8|minor)	0x19	0x9
2832	0x2301A40	0x118EB70	text_handler_ptr		
2836	0x2301A50	0x130A	small_key (fmt<<8|minor)	0x13	0xA
2838	0x2301A58	0x118EB80	text_handler_ptr		
